run_name,pretrain_steps,seed,model_hidden_dim,model_heads,model_depth,threshold,episodes_to_target,pretrain_policy_loss,pretrain_value_loss,pretrain_accuracy
pretrain_0_double-seed0,0,0,192,6,2,0.8,500,2.1819653448810437,2.6412644069423137,0.007077299004708266
pretrain_0_double-seed0,0,0,192,6,2,0.9,600,2.1819653448810437,2.6412644069423137,0.007077299004708266
pretrain_0_double-seed0,0,0,192,6,2,0.97,700,2.1819653448810437,2.6412644069423137,0.007077299004708266
pretrain_0_double-seed0,0,0,192,6,2,0.99,800,2.1819653448810437,2.6412644069423137,0.007077299004708266
pretrain_0_double-seed1,0,1,192,6,2,0.8,400,2.1819653448810437,2.6412644069423137,0.007077299004708266
pretrain_0_double-seed1,0,1,192,6,2,0.9,500,2.1819653448810437,2.6412644069423137,0.007077299004708266
pretrain_0_double-seed1,0,1,192,6,2,0.97,700,2.1819653448810437,2.6412644069423137,0.007077299004708266
pretrain_0_double-seed1,0,1,192,6,2,0.99,900,2.1819653448810437,2.6412644069423137,0.007077299004708266
pretrain_0_double-seed2,0,2,192,6,2,0.8,600,2.1819653448810437,2.6412644069423137,0.007077299004708266
pretrain_0_double-seed2,0,2,192,6,2,0.9,700,2.1819653448810437,2.6412644069423137,0.007077299004708266
pretrain_0_double-seed2,0,2,192,6,2,0.97,900,2.1819653448810437,2.6412644069423137,0.007077299004708266
pretrain_0_double-seed2,0,2,192,6,2,0.99,1300,2.1819653448810437,2.6412644069423137,0.007077299004708266
pretrain_0_double-seed3,0,3,192,6,2,0.8,500,2.1819653448810437,2.6412644069423137,0.007077299004708266
pretrain_0_double-seed3,0,3,192,6,2,0.9,600,2.1819653448810437,2.6412644069423137,0.007077299004708266
pretrain_0_double-seed3,0,3,192,6,2,0.97,800,2.1819653448810437,2.6412644069423137,0.007077299004708266
pretrain_0_double-seed3,0,3,192,6,2,0.99,1100,2.1819653448810437,2.6412644069423137,0.007077299004708266
pretrain_0_double-seed4,0,4,192,6,2,0.8,1000,2.1819653448810437,2.6412644069423137,0.007077299004708266
pretrain_0_double-seed4,0,4,192,6,2,0.9,1100,2.1819653448810437,2.6412644069423137,0.007077299004708266
pretrain_0_double-seed4,0,4,192,6,2,0.97,1400,2.1819653448810437,2.6412644069423137,0.007077299004708266
pretrain_0_double-seed4,0,4,192,6,2,0.99,1400,2.1819653448810437,2.6412644069423137,0.007077299004708266
pretrain_20_double-seed0,20,0,192,6,2,0.8,500,0.5376644960368544,0.2357237954710641,0.7578967757315692
pretrain_20_double-seed0,20,0,192,6,2,0.9,500,0.5376644960368544,0.2357237954710641,0.7578967757315692
pretrain_20_double-seed0,20,0,192,6,2,0.97,1100,0.5376644960368544,0.2357237954710641,0.7578967757315692
pretrain_20_double-seed0,20,0,192,6,2,0.99,1200,0.5376644960368544,0.2357237954710641,0.7578967757315692
pretrain_20_double-seed1,20,1,192,6,2,0.8,500,0.5376644960368544,0.2357237954710641,0.7578967757315692
pretrain_20_double-seed1,20,1,192,6,2,0.9,600,0.5376644960368544,0.2357237954710641,0.7578967757315692
pretrain_20_double-seed1,20,1,192,6,2,0.97,800,0.5376644960368544,0.2357237954710641,0.7578967757315692
pretrain_20_double-seed1,20,1,192,6,2,0.99,1400,0.5376644960368544,0.2357237954710641,0.7578967757315692
pretrain_20_double-seed2,20,2,192,6,2,0.8,400,0.5376644960368544,0.2357237954710641,0.7578967757315692
pretrain_20_double-seed2,20,2,192,6,2,0.9,600,0.5376644960368544,0.2357237954710641,0.7578967757315692
pretrain_20_double-seed2,20,2,192,6,2,0.97,600,0.5376644960368544,0.2357237954710641,0.7578967757315692
pretrain_20_double-seed2,20,2,192,6,2,0.99,1000,0.5376644960368544,0.2357237954710641,0.7578967757315692
pretrain_20_double-seed3,20,3,192,6,2,0.8,500,0.5376644960368544,0.2357237954710641,0.7578967757315692
pretrain_20_double-seed3,20,3,192,6,2,0.9,600,0.5376644960368544,0.2357237954710641,0.7578967757315692
pretrain_20_double-seed3,20,3,192,6,2,0.97,700,0.5376644960368544,0.2357237954710641,0.7578967757315692
pretrain_20_double-seed3,20,3,192,6,2,0.99,1300,0.5376644960368544,0.2357237954710641,0.7578967757315692
pretrain_20_double-seed4,20,4,192,6,2,0.8,500,0.5376644960368544,0.2357237954710641,0.7578967757315692
pretrain_20_double-seed4,20,4,192,6,2,0.9,600,0.5376644960368544,0.2357237954710641,0.7578967757315692
pretrain_20_double-seed4,20,4,192,6,2,0.97,900,0.5376644960368544,0.2357237954710641,0.7578967757315692
pretrain_20_double-seed4,20,4,192,6,2,0.99,1500,0.5376644960368544,0.2357237954710641,0.7578967757315692
pretrain_40_double-seed0,40,0,192,6,2,0.8,300,0.2632789423116321,0.07373359678783266,0.8935872221228917
pretrain_40_double-seed0,40,0,192,6,2,0.9,400,0.2632789423116321,0.07373359678783266,0.8935872221228917
pretrain_40_double-seed0,40,0,192,6,2,0.97,700,0.2632789423116321,0.07373359678783266,0.8935872221228917
pretrain_40_double-seed0,40,0,192,6,2,0.99,1000,0.2632789423116321,0.07373359678783266,0.8935872221228917
pretrain_40_double-seed1,40,1,192,6,2,0.8,400,0.2632789423116321,0.07373359678783266,0.8935872221228917
pretrain_40_double-seed1,40,1,192,6,2,0.9,400,0.2632789423116321,0.07373359678783266,0.8935872221228917
pretrain_40_double-seed1,40,1,192,6,2,0.97,700,0.2632789423116321,0.07373359678783266,0.8935872221228917
pretrain_40_double-seed1,40,1,192,6,2,0.99,700,0.2632789423116321,0.07373359678783266,0.8935872221228917
pretrain_40_double-seed2,40,2,192,6,2,0.8,200,0.2632789423116321,0.07373359678783266,0.8935872221228917
pretrain_40_double-seed2,40,2,192,6,2,0.9,200,0.2632789423116321,0.07373359678783266,0.8935872221228917
pretrain_40_double-seed2,40,2,192,6,2,0.97,300,0.2632789423116321,0.07373359678783266,0.8935872221228917
pretrain_40_double-seed2,40,2,192,6,2,0.99,600,0.2632789423116321,0.07373359678783266,0.8935872221228917
pretrain_40_double-seed3,40,3,192,6,2,0.8,200,0.2632789423116321,0.07373359678783266,0.8935872221228917
pretrain_40_double-seed3,40,3,192,6,2,0.9,300,0.2632789423116321,0.07373359678783266,0.8935872221228917
pretrain_40_double-seed3,40,3,192,6,2,0.97,500,0.2632789423116321,0.07373359678783266,0.8935872221228917
pretrain_40_double-seed3,40,3,192,6,2,0.99,500,0.2632789423116321,0.07373359678783266,0.8935872221228917
pretrain_40_double-seed4,40,4,192,6,2,0.8,200,0.2632789423116321,0.07373359678783266,0.8935872221228917
pretrain_40_double-seed4,40,4,192,6,2,0.9,200,0.2632789423116321,0.07373359678783266,0.8935872221228917
pretrain_40_double-seed4,40,4,192,6,2,0.97,400,0.2632789423116321,0.07373359678783266,0.8935872221228917
pretrain_40_double-seed4,40,4,192,6,2,0.99,1000,0.2632789423116321,0.07373359678783266,0.8935872221228917
pretrain_60_double-seed0,60,0,192,6,2,0.8,400,0.14617728139072617,0.039195702494991796,0.9379134632576435
pretrain_60_double-seed0,60,0,192,6,2,0.9,400,0.14617728139072617,0.039195702494991796,0.9379134632576435
pretrain_60_double-seed0,60,0,192,6,2,0.97,600,0.14617728139072617,0.039195702494991796,0.9379134632576435
pretrain_60_double-seed0,60,0,192,6,2,0.99,800,0.14617728139072617,0.039195702494991796,0.9379134632576435
pretrain_60_double-seed1,60,1,192,6,2,0.8,200,0.14617728139072617,0.039195702494991796,0.9379134632576435
pretrain_60_double-seed1,60,1,192,6,2,0.9,300,0.14617728139072617,0.039195702494991796,0.9379134632576435
pretrain_60_double-seed1,60,1,192,6,2,0.97,600,0.14617728139072617,0.039195702494991796,0.9379134632576435
pretrain_60_double-seed1,60,1,192,6,2,0.99,800,0.14617728139072617,0.039195702494991796,0.9379134632576435
pretrain_60_double-seed2,60,2,192,6,2,0.8,300,0.14617728139072617,0.039195702494991796,0.9379134632576435
pretrain_60_double-seed2,60,2,192,6,2,0.9,400,0.14617728139072617,0.039195702494991796,0.9379134632576435
pretrain_60_double-seed2,60,2,192,6,2,0.97,500,0.14617728139072617,0.039195702494991796,0.9379134632576435
pretrain_60_double-seed2,60,2,192,6,2,0.99,900,0.14617728139072617,0.039195702494991796,0.9379134632576435
pretrain_60_double-seed3,60,3,192,6,2,0.8,300,0.14617728139072617,0.039195702494991796,0.9379134632576435
pretrain_60_double-seed3,60,3,192,6,2,0.9,400,0.14617728139072617,0.039195702494991796,0.9379134632576435
pretrain_60_double-seed3,60,3,192,6,2,0.97,500,0.14617728139072617,0.039195702494991796,0.9379134632576435
pretrain_60_double-seed3,60,3,192,6,2,0.99,700,0.14617728139072617,0.039195702494991796,0.9379134632576435
pretrain_60_double-seed4,60,4,192,6,2,0.8,200,0.14617728139072617,0.039195702494991796,0.9379134632576435
pretrain_60_double-seed4,60,4,192,6,2,0.9,300,0.14617728139072617,0.039195702494991796,0.9379134632576435
pretrain_60_double-seed4,60,4,192,6,2,0.97,400,0.14617728139072617,0.039195702494991796,0.9379134632576435
pretrain_60_double-seed4,60,4,192,6,2,0.99,900,0.14617728139072617,0.039195702494991796,0.9379134632576435
pretrain_80_double-seed0,80,0,192,6,2,0.8,100,0.08461675811449061,0.0345788416829309,0.9655223791644317
pretrain_80_double-seed0,80,0,192,6,2,0.9,100,0.08461675811449061,0.0345788416829309,0.9655223791644317
pretrain_80_double-seed0,80,0,192,6,2,0.97,300,0.08461675811449061,0.0345788416829309,0.9655223791644317
pretrain_80_double-seed0,80,0,192,6,2,0.99,400,0.08461675811449061,0.0345788416829309,0.9655223791644317
pretrain_80_double-seed1,80,1,192,6,2,0.8,200,0.08461675811449061,0.0345788416829309,0.9655223791644317
pretrain_80_double-seed1,80,1,192,6,2,0.9,200,0.08461675811449061,0.0345788416829309,0.9655223791644317
pretrain_80_double-seed1,80,1,192,6,2,0.97,600,0.08461675811449061,0.0345788416829309,0.9655223791644317
pretrain_80_double-seed1,80,1,192,6,2,0.99,700,0.08461675811449061,0.0345788416829309,0.9655223791644317
pretrain_80_double-seed2,80,2,192,6,2,0.8,200,0.08461675811449061,0.0345788416829309,0.9655223791644317
pretrain_80_double-seed2,80,2,192,6,2,0.9,200,0.08461675811449061,0.0345788416829309,0.9655223791644317
pretrain_80_double-seed2,80,2,192,6,2,0.97,200,0.08461675811449061,0.0345788416829309,0.9655223791644317
pretrain_80_double-seed2,80,2,192,6,2,0.99,300,0.08461675811449061,0.0345788416829309,0.9655223791644317
pretrain_80_double-seed3,80,3,192,6,2,0.8,200,0.08461675811449061,0.0345788416829309,0.9655223791644317
pretrain_80_double-seed3,80,3,192,6,2,0.9,400,0.08461675811449061,0.0345788416829309,0.9655223791644317
pretrain_80_double-seed3,80,3,192,6,2,0.97,500,0.08461675811449061,0.0345788416829309,0.9655223791644317
pretrain_80_double-seed3,80,3,192,6,2,0.99,500,0.08461675811449061,0.0345788416829309,0.9655223791644317
pretrain_80_double-seed4,80,4,192,6,2,0.8,100,0.08461675811449061,0.0345788416829309,0.9655223791644317
pretrain_80_double-seed4,80,4,192,6,2,0.9,300,0.08461675811449061,0.0345788416829309,0.9655223791644317
pretrain_80_double-seed4,80,4,192,6,2,0.97,400,0.08461675811449061,0.0345788416829309,0.9655223791644317
pretrain_80_double-seed4,80,4,192,6,2,0.99,600,0.08461675811449061,0.0345788416829309,0.9655223791644317
pretrain_100_double-seed0,100,0,192,6,2,0.8,100,0.033203997672176085,0.030670572395752126,0.9939805709517849
pretrain_100_double-seed0,100,0,192,6,2,0.9,100,0.033203997672176085,0.030670572395752126,0.9939805709517849
pretrain_100_double-seed0,100,0,192,6,2,0.97,100,0.033203997672176085,0.030670572395752126,0.9939805709517849
pretrain_100_double-seed0,100,0,192,6,2,0.99,600,0.033203997672176085,0.030670572395752126,0.9939805709517849
pretrain_100_double-seed1,100,1,192,6,2,0.8,100,0.033203997672176085,0.030670572395752126,0.9939805709517849
pretrain_100_double-seed1,100,1,192,6,2,0.9,100,0.033203997672176085,0.030670572395752126,0.9939805709517849
pretrain_100_double-seed1,100,1,192,6,2,0.97,200,0.033203997672176085,0.030670572395752126,0.9939805709517849
pretrain_100_double-seed1,100,1,192,6,2,0.99,200,0.033203997672176085,0.030670572395752126,0.9939805709517849
pretrain_100_double-seed2,100,2,192,6,2,0.8,200,0.033203997672176085,0.030670572395752126,0.9939805709517849
pretrain_100_double-seed2,100,2,192,6,2,0.9,300,0.033203997672176085,0.030670572395752126,0.9939805709517849
pretrain_100_double-seed2,100,2,192,6,2,0.97,300,0.033203997672176085,0.030670572395752126,0.9939805709517849
pretrain_100_double-seed2,100,2,192,6,2,0.99,400,0.033203997672176085,0.030670572395752126,0.9939805709517849
pretrain_100_double-seed3,100,3,192,6,2,0.8,200,0.033203997672176085,0.030670572395752126,0.9939805709517849
pretrain_100_double-seed3,100,3,192,6,2,0.9,200,0.033203997672176085,0.030670572395752126,0.9939805709517849
pretrain_100_double-seed3,100,3,192,6,2,0.97,500,0.033203997672176085,0.030670572395752126,0.9939805709517849
pretrain_100_double-seed3,100,3,192,6,2,0.99,500,0.033203997672176085,0.030670572395752126,0.9939805709517849
pretrain_100_double-seed4,100,4,192,6,2,0.8,100,0.033203997672176085,0.030670572395752126,0.9939805709517849
pretrain_100_double-seed4,100,4,192,6,2,0.9,100,0.033203997672176085,0.030670572395752126,0.9939805709517849
pretrain_100_double-seed4,100,4,192,6,2,0.97,100,0.033203997672176085,0.030670572395752126,0.9939805709517849
pretrain_100_double-seed4,100,4,192,6,2,0.99,200,0.033203997672176085,0.030670572395752126,0.9939805709517849
